Date Submitted,Workout Date,Activity Type,Calories Burned (kcal),Distance (mi),Workout Time (seconds),Avg Pace (min/mi),Max Pace (min/mi),Avg Speed (mi/h),Max Speed (mi/h),Avg Heart Rate,Steps,Notes,Source,Link
"March 25, 2017","March 25, 2017",Run,1070,9.00818,5311,9.82625,6.12347,6.10609,9.79837,0,14328,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2083904768
"March 22, 2017","March 22, 2017",Run,829,7.00813,4019,9.55794,5.18547,6.2775,11.5708,0,10877,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2078493581
"March 20, 2017","March 20, 2017",Run,671,5.49671,3631,11.0096,6.44393,5.44978,9.31108,0,9676,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2074463669
"March 18, 2017","March 18, 2017",Run,363,4.03501,3603,14.8822,7.21054,4.03165,8.32115,0,9345,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2070169010
"March 11, 2017","March 11, 2017",Run,483,4.00145,2538,10.5712,5.49803,5.67582,10.913,0,6792,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2057818460
"March 7, 2017","March 7, 2017",Run,600,5.07272,2899,9.5248,6.12796,6.29934,9.79119,0,7849,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2050264172
"Feb. 28, 2017","Feb. 28, 2017",Run,504,4.26155,2446,9.56615,6.47174,6.27211,9.27108,0,6619,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2036696450
"Feb. 25, 2017","Feb. 25, 2017",Run,711,6.00909,3457,9.58825,5.77773,6.25766,10.3847,0,9353,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2031037487
"Feb. 18, 2017","Feb. 18, 2017",Run,945,8.01279,4492,9.34339,5.65646,6.42165,10.6073,0,12190,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2016531536
"Feb. 12, 2017","Feb. 12, 2017",Run,831,7.00499,4104,9.76447,4.73435,6.14472,12.6733,0,11080,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/2005709162
"Feb. 8, 2017","Feb. 8, 2017",Run,600,5.04846,2992,9.8776,5.46211,6.07435,10.9848,0,8067,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1997890145
"Feb. 5, 2017","Feb. 5, 2017",Run,777,6.56363,3230,8.20177,1.68759,7.3155,35.5536,0,8910,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1992955925
"Jan. 31, 2017","Jan. 31, 2017",Run,845,7.00594,4426,10.5292,6.10847,5.69846,9.82243,0,11850,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1984362401
"Jan. 22, 2017","Jan. 22, 2017",Run,1608,13.4951,8251,10.1901,5.24065,5.88805,11.449,0,22169,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1966732754
"Jan. 10, 2017","Jan. 10, 2017",Run,724,6.02307,3822,10.576,5.42144,5.67322,11.0672,0,10228,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1945797437
"Jan. 7, 2017","Jan. 7, 2017",Run,590,5.03644,2769,9.16322,5.57463,6.54791,10.763,0,7532,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1940660744
"Jan. 1, 2017","Jan. 1, 2017",Run,1570,13.1271,8148,10.345,4.59206,5.79989,13.066,0,21857,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1930621145
"Dec. 30, 2016","Dec. 30, 2016",Run,502,4.27902,2393,9.32066,5.10438,6.43731,11.7546,0,6496,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1928093240
"Dec. 26, 2016","Dec. 26, 2016",Run,625,5.29522,3095,9.74149,6.20776,6.15922,9.66532,0,8358,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1922021627
"Dec. 24, 2016","Dec. 24, 2016",Run,822,7.01089,3884,9.23325,5.14703,6.49825,11.6572,0,10555,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1920354224
"Dec. 20, 2016","Dec. 20, 2016",Run,474,4.00793,2391,9.94278,5.36216,6.03453,11.1895,0,6442,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1916030909
"Dec. 17, 2016","Dec. 17, 2016",Run,837,7.0743,4196,9.88554,3.89697,6.06947,15.3966,0,11312,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1912718423
"Dec. 10, 2016","Dec. 10, 2016",Run,1235,10.3937,6285,10.0782,5.53971,5.95345,10.8309,0,16908,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1904681348
"Dec. 7, 2016","Dec. 7, 2016",Run,591,5.02817,2840,9.41363,2.57626,6.37374,23.2896,,6174,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1901239742
"Nov. 29, 2016","Nov. 29, 2016",Run,587,5.00467,2778,9.25137,4.75576,6.48553,12.6163,0,7547,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1890047750
"Nov. 27, 2016","Nov. 27, 2016",Run,827,7.06147,3886,9.17183,4.48388,6.54177,13.3813,0,10568,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1886662061
"Nov. 25, 2016","Nov. 25, 2016",Run,951,8.06397,4683,9.67885,4.52469,6.19908,13.2606,0,12656,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1884084281
"Nov. 20, 2016","Nov. 20, 2016",Run,972,8.24925,4075,8.23307,2.40459,7.28768,24.9522,0,11235,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1876904450
"Nov. 17, 2016","Nov. 17, 2016",Run,588,5.01644,2775,9.21969,5.98181,6.50781,10.0304,0,7542,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1872564776
"Nov. 13, 2016","Nov. 13, 2016",Run,1276,10.0195,6158,10.2434,5.72492,5.85746,10.4805,0,16536,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1865159045
"Nov. 6, 2016","Nov. 6, 2016",Run,251,2.01236,1101,9.11866,4.60327,6.57991,13.0342,0,2996,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1852889903
"Nov. 5, 2016","Nov. 5, 2016",Run,1002,8.02747,4368,9.06886,3.50656,6.61605,17.1108,0,11896,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1851357707
"Nov. 2, 2016","Nov. 2, 2016",Run,500,4.01219,2097,8.71096,4.92475,6.88787,12.1834,0,5739,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1846361813
"Oct. 31, 2016","Oct. 31, 2016",Run,569,4.52044,2634,9.71145,5.52373,6.17827,10.8622,0,7116,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1842487409
"Oct. 29, 2016","Oct. 29, 2016",Run,626,5.01705,2725,9.05247,2.84233,6.62803,21.1094,0,7423,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1838633177
"Oct. 24, 2016","Oct. 24, 2016",Run,561,4.50414,2412,8.92511,4.997,6.7226,12.0072,0,6582,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1829990354
"Oct. 22, 2016","Oct. 22, 2016",Run,1131,9.00842,5123,9.47817,5.39984,6.33034,11.1114,0,13878,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1826036963
"Oct. 19, 2016","Oct. 19, 2016",Run,632,5.03111,2880,9.54064,3.4734,6.28889,17.2741,0,7796,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1821235940
"Oct. 17, 2016","Oct. 17, 2016",Run,659,5.26022,2962,9.38491,6.025,6.39324,9.9585,0,8034,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1816852124
"Oct. 15, 2016","Oct. 15, 2016",Run,767,6.01373,3723,10.3181,7.04631,5.81505,8.51509,0,9990,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1812559706
"Oct. 14, 2016","Oct. 14, 2016",Run,395,3.06512,1986,10.799,2.64654,5.55606,22.6711,0,5303,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1810871690
"Oct. 9, 2016","Oct. 9, 2016",Run,658,5.15197,3213,10.397,6.23914,5.77088,9.61671,0,8614,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1800588752
"Oct. 7, 2016","Oct. 7, 2016",Run,634,5.01971,2991,9.93188,5.16091,6.04115,11.6258,0,8059,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1797415598
"Oct. 2, 2016","Oct. 2, 2016",Run,701,5.54567,3314,9.96122,3.98651,6.02336,15.0508,0,8927,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1786891346
"Sept. 29, 2016","Sept. 29, 2016",Run,662,5.29771,2927,9.20996,5.4689,6.51469,10.9711,0,7957,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1781609567
"Sept. 26, 2016","Sept. 26, 2016",Run,719,5.71266,3315,9.67195,6.20645,6.2035,9.66736,0,8959,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1775250323
"Sept. 24, 2016","Sept. 24, 2016",Run,502,4.01258,2224,9.23996,2.44697,6.49353,24.5201,0,6043,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1770365996
"Sept. 19, 2016","Sept. 19, 2016",Run,546,4.31443,2603,10.0575,6.25466,5.9657,9.59284,0,7004,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1760218727
"Sept. 13, 2016","Sept. 13, 2016",Run,574,4.56105,2638,9.64162,5.32513,6.22302,11.2673,0,7132,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1745706908
"Sept. 10, 2016","Sept. 10, 2016",Run,126,1.0,570,9.5,0,6.31579,0,,1544,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1739590310
"Sept. 10, 2016","Sept. 10, 2016",Run,893,7.10361,4088,9.59297,5.87571,6.25458,10.2115,0,11059,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1739087984
"Sept. 2, 2016","Sept. 2, 2016",Run,761,6.03023,3555,9.82577,6.20621,6.10639,9.66773,0,9591,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1721836418
"Aug. 28, 2016","Aug. 28, 2016",Run,1021,8.01401,4934,10.2615,5.31364,5.84712,11.2917,,13247,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1709608322
"Aug. 26, 2016","Aug. 26, 2016",Run,473,3.74126,2244,9.99848,5.56954,6.00091,10.7729,0,6042,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1704755963
"Aug. 22, 2016","Aug. 22, 2016",Run,675,5.35141,3151,9.81411,2.81891,6.11365,21.2848,0,8502,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1694777522
"Aug. 19, 2016","Aug. 19, 2016",Run,503,4.02039,2249,9.32557,5.36873,6.43392,11.1758,0,6104,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1688539652
"Aug. 14, 2016","Aug. 14, 2016",Run,704,5.51378,3432,10.3754,5.58531,5.78291,10.7425,0,9203,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1677428378
"Aug. 12, 2016","Aug. 12, 2016",Run,395,3.1119,1900,10.1774,6.73345,5.8954,8.91074,0,5106,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1673030255
"Aug. 8, 2016","Aug. 8, 2016",Run,639,5.00605,3107,10.345,5.60036,5.79989,10.7136,0,8334,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1665069551
"Aug. 5, 2016","Aug. 5, 2016",Run,644,5.00791,3212,10.6909,6.42418,5.61227,9.33972,0,8586,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1658130953
"Aug. 3, 2016","Aug. 3, 2016",Run,512,4.01721,2493,10.3445,5.88661,5.80017,10.1926,0,6687,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1652465738
"Aug. 2, 2016","Aug. 2, 2016",Run,398,3.1484,1894,10.0278,2.91957,5.98338,20.551,0,5098,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1649824289
"Aug. 1, 2016","Aug. 1, 2016",Run,468,3.72863,2130,9.52428,5.90074,6.29969,10.1682,0,5767,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1647202865
"July 29, 2016","July 29, 2016",Run,690,5.52235,3920,11.8327,5.57789,5.07068,10.7568,0,10372,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1641975797
"July 26, 2016","July 26, 2016",Run,545,4.24147,2712,10.6575,5.28952,5.62983,11.3432,0,7252,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1633989185
"July 22, 2016","July 22, 2016",Run,393,4.08852,2332,9.50724,4.19292,6.31098,14.3098,0,6315,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1626530822
"July 18, 2016","July 18, 2016",Run,801,6.21874,3998,10.7172,6.16257,5.5985,9.73621,0,10684,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1617107075
"July 15, 2016","July 15, 2016",Run,699,5.50001,3360,10.1833,4.18685,5.89199,14.3306,0,9029,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1610286965
"July 13, 2016","July 13, 2016",Run,549,4.27717,2712,10.5701,6.73291,5.67641,8.91145,0,7258,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1604695841
"July 10, 2016","July 10, 2016",Run,576,4.53888,2759,10.1329,3.5267,5.92131,17.0131,0,7418,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1597991666
"July 8, 2016","July 8, 2016",Run,397,3.12198,1923,10.269,7.86446,5.84282,7.62925,0,5163,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1593932960
"July 7, 2016","July 7, 2016",Run,564,4.56954,3263,11.9038,8.06935,5.04042,7.43554,0,8629,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1591106693
"July 5, 2016","July 5, 2016",Run,291,3.03636,2708,14.866,6.57425,4.03606,9.12652,0,7025,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1587220313
"July 5, 2016","July 4, 2016",Run,585,5.01865,3739,12.4178,6.65498,4.83176,9.01581,0,9848,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1587220613
"July 3, 2016","July 3, 2016",Run,521,4.05473,2837,11.6639,6.84386,5.14406,8.76698,0,7517,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1582062917
"July 2, 2016","July 2, 2016",Run,415,3.28136,1977,10.0418,7.03566,5.97501,8.52798,0,5321,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1579124288
"June 25, 2016","June 25, 2016",Run,519,4.01016,2633,10.9447,7.14201,5.48209,8.401,0,7021,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1564095239
"June 20, 2016","June 20, 2016",Run,507,4.03685,2299,9.49283,4.64736,6.32056,12.9106,0,6227,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1550982767
"June 18, 2016","June 18, 2016",Run,657,6.01083,4710,13.0615,5.91542,4.59364,10.143,0,12350,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1547724878
"June 16, 2016","June 16, 2016",Run,378,4.07375,3749,15.3409,6.44124,3.91111,9.31498,0,9702,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1543899644
"June 13, 2016","June 13, 2016",Run,633,5.02917,2916,9.66566,3.50595,6.20755,17.1138,0,7882,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1536403616
"June 11, 2016","June 11, 2016",Run,633,5.00233,3014,10.0435,5.91677,5.974,10.1407,0,8111,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1531706531
"June 9, 2016","June 9, 2016",Run,826,6.5415,3885,9.89976,0.106255,6.06076,564.677,0,10472,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1527679469
"June 4, 2016","June 4, 2016",Run,1009,8.00285,4680,9.74781,5.19342,6.15523,11.5531,0,12637,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1514784803
"May 30, 2016","May 30, 2016",Run,818,6.50582,3741,9.5851,5.15244,6.25971,11.645,0,10121,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1502550383
"May 29, 2016","May 29, 2016",Run,187,1.56817,1142,12.144,6.69254,4.94071,8.96521,0,3014,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1500197930
"May 28, 2016","May 28, 2016",Run,582,5.00545,3740,12.4533,6.80788,4.81799,8.81332,0,9848,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1498528232
"May 23, 2016","May 23, 2016",Run,887,7.00453,4229,10.0639,5.50279,5.96192,10.9036,0,11379,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1488458655
"May 21, 2016","May 21, 2016",Run,464,4.44753,3628,13.5978,5.42272,4.41247,11.0646,0,9480,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1485226083
"May 17, 2016","May 17, 2016",Run,1013,8.01782,4759,9.89258,3.20694,6.06516,18.7094,0,12829,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1478785143
"May 12, 2016","May 12, 2016",Run,879,7.04686,3615,8.55151,1.4605,7.0163,41.0818,0,9918,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1471278185
"May 5, 2016","May 5, 2016",Run,518,4.12461,2369,9.57642,6.10143,6.26539,9.83376,0,6410,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1460465365
"April 30, 2016","April 30, 2016",Run,1036,8.00211,5247,10.9293,4.0678,5.48981,14.75,0,13993,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1452392967
"April 28, 2016","April 28, 2016",Run,780,6.22672,3481,9.31744,6.37142,6.43954,9.41705,0,9449,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1450062541
"April 24, 2016","April 24, 2016",Run,564,4.50318,2534,9.38224,4.27391,6.39506,14.0387,0,10262,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1443169979
"April 22, 2016","April 22, 2016",Run,790,6.24801,3739,9.97536,6.44134,6.01482,9.31483,0,14238,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1440064909
"April 19, 2016","April 19, 2016",Run,640,5.07264,2983,9.80166,7.00854,6.12141,8.56098,0,11559,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1434950623
"April 16, 2016","April 16, 2016",Run,759,6.0,3600,10.0,0,6.0,0,,13672,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1430959231
"April 13, 2016","April 13, 2016",Run,753,6.00396,3376,9.37396,7.76842,6.40071,7.72358,0,13681,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1426798429
"April 9, 2016","April 9, 2016",Run,928,7.00755,4371,10.3982,6.52356,5.77025,9.19743,0,15968,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1421034483
"April 7, 2016","April 7, 2016",Run,660,5.01551,3062,10.1755,5.91116,5.89654,10.1503,0,11429,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1418594635
"April 4, 2016","April 4, 2016",Run,660,5.01914,3052,10.136,6.35162,5.91948,9.4464,0,11437,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1414433755
"April 2, 2016","April 2, 2016",Run,1097,8.50612,6052,11.8598,6.08653,5.05909,9.85784,0,19383,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1411395791
"March 31, 2016","March 31, 2016",Run,781,6.00224,3434,9.53808,4.16388,6.29057,14.4096,0,13677,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1409203399
"March 30, 2016","March 30, 2016",Run,420,3.1842,1967,10.2978,5.42794,5.82648,11.0539,0,7256,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1407815909
"March 24, 2016","March 24, 2016",Run,780,6.00788,3361,9.3245,4.85806,6.43466,12.3506,0,13690,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1399516319
"March 21, 2016","March 21, 2016",Run,909,7.0179,3866,9.182,5.1303,6.53452,11.6952,0,15992,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1395446969
"March 19, 2016","March 19, 2016",Run,783,6.00207,3480,9.66354,6.50815,6.20891,9.21922,0,13677,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1392579531
"March 16, 2016","March 16, 2016",Run,402,3.09955,1735,9.33148,6.42809,6.42985,9.33403,0,7063,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1388673505
"March 13, 2016","March 13, 2016",Run,390,3.00282,1711,9.50062,7.13988,6.31538,8.4035,0,6843,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1384541257
"March 12, 2016","March 12, 2016",Run,803,6.21718,3281,8.79586,5.46882,6.82139,10.9713,0,14167,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1382654849
"March 11, 2016","March 11, 2016",Run,524,4.04111,2235,9.22149,5.50005,6.50654,10.909,0,9209,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1381081717
"March 8, 2016","March 8, 2016",Run,833,6.40861,3624,9.42661,4.90789,6.36496,12.2252,0,14603,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1376354053
"March 5, 2016","March 5, 2016",Run,720,6.01947,4526,12.5326,4.87827,4.7875,12.2994,0,13717,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1371726939
"Feb. 27, 2016","Feb. 27, 2016",Run,941,7.02616,4578,10.8606,5.78553,5.52454,10.3707,0,16011,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1362542973
"Feb. 24, 2016","Feb. 24, 2016",Run,649,5.0053,2777,9.25014,6.05779,6.48639,9.9046,0,11406,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1359201435
"Feb. 22, 2016","Feb. 22, 2016",Run,688,5.30352,2949,9.26923,6.07413,6.47303,9.87795,0,12085,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1356826011
"Feb. 20, 2016","Feb. 20, 2016",Run,1349,10.0077,6668,11.1054,6.46814,5.40279,9.27624,0,22805,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1354032013
"Feb. 17, 2016","Feb. 17, 2016",Run,648,5.0033,2763,9.20425,6.3177,6.51873,9.49712,0,11401,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1349654753
"Feb. 13, 2016","Feb. 13, 2016",Run,130,1.0074,564,9.33577,6.27489,6.42689,9.56192,0,2296,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1344971387
"Feb. 13, 2016","Feb. 13, 2016",Run,648,5.01351,2716,9.03165,5.0724,6.6433,11.8287,0,11424,b'#dreamfearlessly',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1344932493
"Feb. 10, 2016","Feb. 10, 2016",Run,781,6.00663,3408,9.45657,4.88957,6.34479,12.271,0,13687,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1342272815
"Feb. 8, 2016","Feb. 8, 2016",Run,1308,10.0213,5831,9.69809,5.1788,6.18679,11.5857,0,22836,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1339480189
"Feb. 6, 2016","Feb. 6, 2016",Run,801,6.10299,3686,10.0681,5.81936,5.95943,10.3104,0,13907,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1337437701
"Feb. 3, 2016","Feb. 3, 2016",Run,789,6.04209,3533,9.74729,2.60907,6.15556,22.9967,0,13768,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1333978891
"Feb. 2, 2016","Feb. 2, 2016",Run,782,6.0,3449,9.58056,5.47106,6.26268,10.9668,,11403,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1332364843
"Feb. 2, 2016","Jan. 31, 2016",Run,618,7.2,7800,18.0556,0,3.32308,0,,16407,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1332132917
"Jan. 29, 2016","Jan. 29, 2016",Run,468,4.90472,4550,15.4642,4.05747,3.87993,14.7875,0,11177,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1327423497
"Jan. 24, 2016","Jan. 24, 2016",Run,1729,13.312,7686,9.62352,6.53286,6.23472,9.18434,0,30334,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1320785367
"Jan. 20, 2016","Jan. 20, 2016",Run,388,3.01756,1575,8.69933,3.44156,6.89709,17.4339,0,6876,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1316427665
"Jan. 17, 2016","Jan. 17, 2016",Run,1294,10.007,5576,9.28734,3.89851,6.46041,15.3905,0,22803,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1313383971
"Jan. 15, 2016","Jan. 15, 2016",Run,541,4.2029,2283,9.05466,5.75276,6.62642,10.4298,0,9577,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1311097981
"Jan. 13, 2016","Jan. 13, 2016",Run,778,6.02246,3334,9.22898,5.11451,6.50126,11.7313,0,13724,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1308802561
"Jan. 9, 2016","Jan. 9, 2016",Run,1732,13.2192,8021,10.1137,3.42189,5.93257,17.5342,0,30123,b'Half marathon trial run!',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1303693609
"Jan. 7, 2016","Jan. 7, 2016",Run,657,5.00721,3072,10.2271,6.75232,5.86676,8.88583,0,11410,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1301389301
"Jan. 5, 2016","Jan. 5, 2016",Run,647,5.01622,2751,9.14061,6.292,6.56411,9.53592,0,11431,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1298935127
"Jan. 2, 2016","Jan. 2, 2016",Run,1339,10.0,6600,11.0,0,5.45455,0,,22787,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1295264625
